conversation_id,condition,turn_number,hedging,word_count,repetitiveness
conv_ai_ai_freeform_gpt54mini_gemini25flash_F5_1775423633,ai_ai_freeform,11,0.6667,150,0.0127
conv_ai_ai_freeform_gpt54mini_gemini25flash_F5_1775423633,ai_ai_freeform,12,0.358,838,0.2036
conv_ai_ai_freeform_gpt54mini_gemini25flash_F5_1775423633,ai_ai_freeform,13,1.5873,126,0.0152
conv_ai_ai_freeform_gpt54mini_gemini25flash_F5_1775423633,ai_ai_freeform,14,0.125,800,0.6914
conv_ai_ai_freeform_gpt54mini_gemini25flash_F5_1775423633,ai_ai_freeform,15,1.1628,86,0.0
conv_ai_ai_freeform_gpt54mini_gemini25flash_F5_1775423633,ai_ai_freeform,16,0.2232,448,0.0392
conv_ai_ai_freeform_gpt54mini_gemini25flash_F5_1775423633,ai_ai_freeform,17,1.0,100,0.0
conv_ai_ai_freeform_gpt54mini_gemini25flash_F5_1775423633,ai_ai_freeform,18,0.0,410,0.5254
conv_ai_ai_freeform_gpt54mini_gemini25flash_F5_1775423633,ai_ai_freeform,19,1.1765,85,0.118
conv_ai_ai_freeform_gpt54mini_gemini25flash_F5_1775423633,ai_ai_freeform,20,0.2387,419,0.6305
conv_ai_ai_freeform_gpt54mini_gpt54_F1_1775413091,ai_ai_freeform,2,0.0,14,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F1_1775413091,ai_ai_freeform,3,0.0,15,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F1_1775413091,ai_ai_freeform,4,0.0,14,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F1_1775413091,ai_ai_freeform,5,3.3333,30,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F1_1775413091,ai_ai_freeform,6,2.5641,78,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F1_1775413091,ai_ai_freeform,7,3.3333,120,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F1_1775413091,ai_ai_freeform,8,0.7326,273,0.0029
conv_ai_ai_freeform_gpt54mini_gpt54_F1_1775413091,ai_ai_freeform,9,1.3889,216,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F1_1775413091,ai_ai_freeform,10,0.0,36,0.0033
conv_ai_ai_freeform_gpt54mini_gpt54_F1_1775413091,ai_ai_freeform,11,1.4134,283,0.0167
conv_ai_ai_freeform_gpt54mini_gpt54_F1_1775413091,ai_ai_freeform,12,0.7143,140,0.0178
conv_ai_ai_freeform_gpt54mini_gpt54_F1_1775413091,ai_ai_freeform,13,2.3622,254,0.0154
conv_ai_ai_freeform_gpt54mini_gpt54_F1_1775413091,ai_ai_freeform,14,0.0,43,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F1_1775413091,ai_ai_freeform,15,1.1086,451,0.0058
conv_ai_ai_freeform_gpt54mini_gpt54_F1_1775413091,ai_ai_freeform,16,0.0,31,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F1_1775413091,ai_ai_freeform,17,0.2639,379,0.0099
conv_ai_ai_freeform_gpt54mini_gpt54_F1_1775413091,ai_ai_freeform,18,0.0,30,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F1_1775413091,ai_ai_freeform,19,1.1439,1049,0.0186
conv_ai_ai_freeform_gpt54mini_gpt54_F1_1775413091,ai_ai_freeform,20,0.0,40,0.0312
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411257,ai_ai_freeform,2,0.0,30,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411257,ai_ai_freeform,3,1.2821,78,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411257,ai_ai_freeform,4,0.0,79,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411257,ai_ai_freeform,5,0.7463,134,0.0049
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411257,ai_ai_freeform,6,1.5267,131,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411257,ai_ai_freeform,7,2.3622,127,0.0039
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411257,ai_ai_freeform,8,1.4815,135,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411257,ai_ai_freeform,9,1.2579,159,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411257,ai_ai_freeform,10,0.7194,139,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411257,ai_ai_freeform,11,1.2821,156,0.0032
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411257,ai_ai_freeform,12,1.8519,216,0.0265
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411257,ai_ai_freeform,13,0.0,0,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411257,ai_ai_freeform,14,0.0,0,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411257,ai_ai_freeform,15,0.0,0,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411257,ai_ai_freeform,16,0.0,0,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411257,ai_ai_freeform,17,0.0,0,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411257,ai_ai_freeform,18,0.0,45,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411257,ai_ai_freeform,19,0.0,0,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411257,ai_ai_freeform,20,0.0,26,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411981,ai_ai_freeform,2,3.4483,29,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411981,ai_ai_freeform,3,1.1905,84,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411981,ai_ai_freeform,4,1.3423,149,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411981,ai_ai_freeform,5,3.2258,124,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411981,ai_ai_freeform,6,2.8902,173,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411981,ai_ai_freeform,7,0.7042,142,0.0038
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411981,ai_ai_freeform,8,0.9434,212,0.0027
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411981,ai_ai_freeform,9,1.875,160,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411981,ai_ai_freeform,10,0.0,281,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411981,ai_ai_freeform,11,1.6216,185,0.006
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411981,ai_ai_freeform,12,1.0135,296,0.0018
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411981,ai_ai_freeform,13,0.5952,168,0.0059
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411981,ai_ai_freeform,14,1.1494,261,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411981,ai_ai_freeform,15,2.521,119,0.0036
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411981,ai_ai_freeform,16,0.4608,217,0.0021
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411981,ai_ai_freeform,17,1.3274,226,0.0059
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411981,ai_ai_freeform,18,0.6734,297,0.008
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411981,ai_ai_freeform,19,0.0,208,0.0166
conv_ai_ai_freeform_gpt54mini_gpt54_F2_1775411981,ai_ai_freeform,20,0.6826,293,0.0052
conv_ai_ai_freeform_gpt54mini_gpt54_F3_1775413169,ai_ai_freeform,2,0.6289,159,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F3_1775413169,ai_ai_freeform,3,0.0,177,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F3_1775413169,ai_ai_freeform,4,0.0,220,0.0191
conv_ai_ai_freeform_gpt54mini_gpt54_F3_1775413169,ai_ai_freeform,5,0.0,157,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F3_1775413169,ai_ai_freeform,6,0.0,249,0.011
conv_ai_ai_freeform_gpt54mini_gpt54_F3_1775413169,ai_ai_freeform,7,0.7042,142,0.0068
conv_ai_ai_freeform_gpt54mini_gpt54_F3_1775413169,ai_ai_freeform,8,0.4292,233,0.0404
conv_ai_ai_freeform_gpt54mini_gpt54_F3_1775413169,ai_ai_freeform,9,0.0,93,0.0176
conv_ai_ai_freeform_gpt54mini_gpt54_F3_1775413169,ai_ai_freeform,10,0.9852,203,0.0048
conv_ai_ai_freeform_gpt54mini_gpt54_F3_1775413169,ai_ai_freeform,11,0.0,90,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F3_1775413169,ai_ai_freeform,12,0.0,213,0.0149
conv_ai_ai_freeform_gpt54mini_gpt54_F3_1775413169,ai_ai_freeform,13,0.9524,105,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F3_1775413169,ai_ai_freeform,14,0.0,206,0.0223
conv_ai_ai_freeform_gpt54mini_gpt54_F3_1775413169,ai_ai_freeform,15,0.0,103,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F3_1775413169,ai_ai_freeform,16,0.0,207,0.0175
conv_ai_ai_freeform_gpt54mini_gpt54_F3_1775413169,ai_ai_freeform,17,0.0,96,0.0052
conv_ai_ai_freeform_gpt54mini_gpt54_F3_1775413169,ai_ai_freeform,18,0.0,214,0.0223
conv_ai_ai_freeform_gpt54mini_gpt54_F3_1775413169,ai_ai_freeform,19,0.9174,109,0.0101
conv_ai_ai_freeform_gpt54mini_gpt54_F3_1775413169,ai_ai_freeform,20,0.0,242,0.0444
conv_ai_ai_freeform_gpt54mini_gpt54_F5_1775413262,ai_ai_freeform,2,0.0,53,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F5_1775413262,ai_ai_freeform,3,1.2346,81,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F5_1775413262,ai_ai_freeform,4,2.1978,91,0.0072
conv_ai_ai_freeform_gpt54mini_gpt54_F5_1775413262,ai_ai_freeform,5,1.5267,131,0.0048
conv_ai_ai_freeform_gpt54mini_gpt54_F5_1775413262,ai_ai_freeform,6,0.3731,268,0.0
conv_ai_ai_freeform_gpt54mini_gpt54_F5_1775413262,ai_ai_freeform,7,0.0,241,0.0055
conv_ai_ai_freeform_gpt54mini_gpt54_F5_1775413262,ai_ai_freeform,8,0.9063,331,0.0017
conv_ai_ai_freeform_gpt54mini_gpt54_F5_1775413262,ai_ai_freeform,9,0.7092,282,0.0098
conv_ai_ai_freeform_gpt54mini_gpt54_F5_1775413262,ai_ai_freeform,10,1.6949,295,0.0082
conv_ai_ai_freeform_gpt54mini_gpt54_F5_1775413262,ai_ai_freeform,11,0.9464,317,0.0051
conv_ai_ai_freeform_gpt54mini_gpt54_F5_1775413262,ai_ai_freeform,12,1.626,369,0.0062
conv_ai_ai_freeform_gpt54mini_gpt54_F5_1775413262,ai_ai_freeform,13,1.0638,376,0.0209
conv_ai_ai_freeform_gpt54mini_gpt54_F5_1775413262,ai_ai_freeform,14,0.8242,364,0.0014
conv_ai_ai_freeform_gpt54mini_gpt54_F5_1775413262,ai_ai_freeform,15,1.7065,293,0.0108
conv_ai_ai_freeform_gpt54mini_gpt54_F5_1775413262,ai_ai_freeform,16,0.7782,257,0.0098
conv_ai_ai_freeform_gpt54mini_gpt54_F5_1775413262,ai_ai_freeform,17,1.0909,275,0.0109
conv_ai_ai_freeform_gpt54mini_gpt54_F5_1775413262,ai_ai_freeform,18,0.8889,225,0.0063
conv_ai_ai_freeform_gpt54mini_gpt54_F5_1775413262,ai_ai_freeform,19,0.3236,309,0.0106
conv_ai_ai_freeform_gpt54mini_gpt54_F5_1775413262,ai_ai_freeform,20,1.0067,298,0.0039
conv_ai_ai_freeform_gpt54mini_grok41fast_F3_1775423867,ai_ai_freeform,2,0.0,54,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F3_1775423867,ai_ai_freeform,3,0.0,91,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F3_1775423867,ai_ai_freeform,4,0.0,76,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F3_1775423867,ai_ai_freeform,5,0.4367,229,0.0161
conv_ai_ai_freeform_gpt54mini_grok41fast_F3_1775423867,ai_ai_freeform,6,0.0,96,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F3_1775423867,ai_ai_freeform,7,0.339,295,0.0098
conv_ai_ai_freeform_gpt54mini_grok41fast_F3_1775423867,ai_ai_freeform,8,0.0,81,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F3_1775423867,ai_ai_freeform,9,0.0,218,0.0141
conv_ai_ai_freeform_gpt54mini_grok41fast_F3_1775423867,ai_ai_freeform,10,0.0,96,0.0117
conv_ai_ai_freeform_gpt54mini_grok41fast_F3_1775423867,ai_ai_freeform,11,0.0,217,0.0094
conv_ai_ai_freeform_gpt54mini_grok41fast_F3_1775423867,ai_ai_freeform,12,0.0,71,0.0062
conv_ai_ai_freeform_gpt54mini_grok41fast_F3_1775423867,ai_ai_freeform,13,0.0,197,0.0151
conv_ai_ai_freeform_gpt54mini_grok41fast_F3_1775423867,ai_ai_freeform,14,0.0,68,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F3_1775423867,ai_ai_freeform,15,0.0,188,0.0218
conv_ai_ai_freeform_gpt54mini_grok41fast_F3_1775423867,ai_ai_freeform,16,0.0,55,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F3_1775423867,ai_ai_freeform,17,0.5714,175,0.0259
conv_ai_ai_freeform_gpt54mini_grok41fast_F3_1775423867,ai_ai_freeform,18,0.0,66,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F3_1775423867,ai_ai_freeform,19,0.0,204,0.0164
conv_ai_ai_freeform_gpt54mini_grok41fast_F3_1775423867,ai_ai_freeform,20,0.0,60,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F4_1775423710,ai_ai_freeform,2,0.0,24,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F4_1775423710,ai_ai_freeform,3,1.5873,126,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F4_1775423710,ai_ai_freeform,4,0.0,117,0.0224
conv_ai_ai_freeform_gpt54mini_grok41fast_F4_1775423710,ai_ai_freeform,5,0.0,136,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F4_1775423710,ai_ai_freeform,6,0.0,125,0.0085
conv_ai_ai_freeform_gpt54mini_grok41fast_F4_1775423710,ai_ai_freeform,7,0.8772,114,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F4_1775423710,ai_ai_freeform,8,0.0,70,0.0053
conv_ai_ai_freeform_gpt54mini_grok41fast_F4_1775423710,ai_ai_freeform,9,1.2903,155,0.0038
conv_ai_ai_freeform_gpt54mini_grok41fast_F4_1775423710,ai_ai_freeform,10,0.0,109,0.0057
conv_ai_ai_freeform_gpt54mini_grok41fast_F4_1775423710,ai_ai_freeform,11,0.7463,134,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F4_1775423710,ai_ai_freeform,12,1.0638,94,0.0051
conv_ai_ai_freeform_gpt54mini_grok41fast_F4_1775423710,ai_ai_freeform,13,0.0,115,0.0041
conv_ai_ai_freeform_gpt54mini_grok41fast_F4_1775423710,ai_ai_freeform,14,0.0,90,0.0056
conv_ai_ai_freeform_gpt54mini_grok41fast_F4_1775423710,ai_ai_freeform,15,0.0,104,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F4_1775423710,ai_ai_freeform,16,0.0,86,0.0178
conv_ai_ai_freeform_gpt54mini_grok41fast_F4_1775423710,ai_ai_freeform,17,0.0,96,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F4_1775423710,ai_ai_freeform,18,0.0,77,0.0064
conv_ai_ai_freeform_gpt54mini_grok41fast_F4_1775423710,ai_ai_freeform,19,0.0,109,0.0051
conv_ai_ai_freeform_gpt54mini_grok41fast_F4_1775423710,ai_ai_freeform,20,0.0,81,0.0066
conv_ai_ai_freeform_gpt54mini_grok41fast_F5_1775423794,ai_ai_freeform,2,0.0,27,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F5_1775423794,ai_ai_freeform,3,0.0,97,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F5_1775423794,ai_ai_freeform,4,0.0,98,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F5_1775423794,ai_ai_freeform,5,1.3793,145,0.0042
conv_ai_ai_freeform_gpt54mini_grok41fast_F5_1775423794,ai_ai_freeform,6,0.7299,137,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F5_1775423794,ai_ai_freeform,7,0.0,101,0.0083
conv_ai_ai_freeform_gpt54mini_grok41fast_F5_1775423794,ai_ai_freeform,8,0.0,90,0.0091
conv_ai_ai_freeform_gpt54mini_grok41fast_F5_1775423794,ai_ai_freeform,9,0.6623,151,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F5_1775423794,ai_ai_freeform,10,0.0,55,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F5_1775423794,ai_ai_freeform,11,0.939,213,0.0228
conv_ai_ai_freeform_gpt54mini_grok41fast_F5_1775423794,ai_ai_freeform,12,0.0,67,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F5_1775423794,ai_ai_freeform,13,0.4049,247,0.0112
conv_ai_ai_freeform_gpt54mini_grok41fast_F5_1775423794,ai_ai_freeform,14,0.0,58,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F5_1775423794,ai_ai_freeform,15,0.0,162,0.0177
conv_ai_ai_freeform_gpt54mini_grok41fast_F5_1775423794,ai_ai_freeform,16,0.0,36,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F5_1775423794,ai_ai_freeform,17,0.0,121,0.0257
conv_ai_ai_freeform_gpt54mini_grok41fast_F5_1775423794,ai_ai_freeform,18,0.0,26,0.0
conv_ai_ai_freeform_gpt54mini_grok41fast_F5_1775423794,ai_ai_freeform,19,0.0,158,0.0148
conv_ai_ai_freeform_gpt54mini_grok41fast_F5_1775423794,ai_ai_freeform,20,0.0,34,0.0
conv_ai_ai_freeform_gpt54mini_llama4scout_F1_1775423947,ai_ai_freeform,2,0.0,25,0.0
conv_ai_ai_freeform_gpt54mini_llama4scout_F1_1775423947,ai_ai_freeform,3,0.0,63,0.0
conv_ai_ai_freeform_gpt54mini_llama4scout_F1_1775423947,ai_ai_freeform,4,0.6757,148,0.012
conv_ai_ai_freeform_gpt54mini_llama4scout_F1_1775423947,ai_ai_freeform,5,2.7523,109,0.0
conv_ai_ai_freeform_gpt54mini_llama4scout_F1_1775423947,ai_ai_freeform,6,1.0526,190,0.003
conv_ai_ai_freeform_gpt54mini_llama4scout_F1_1775423947,ai_ai_freeform,7,1.5267,131,0.0129
conv_ai_ai_freeform_gpt54mini_llama4scout_F1_1775423947,ai_ai_freeform,8,1.8265,219,0.0364
conv_ai_ai_freeform_gpt54mini_llama4scout_F1_1775423947,ai_ai_freeform,9,1.9868,151,0.0147
conv_ai_ai_freeform_gpt54mini_llama4scout_F1_1775423947,ai_ai_freeform,10,0.4651,215,0.0071
conv_ai_ai_freeform_gpt54mini_llama4scout_F1_1775423947,ai_ai_freeform,11,1.1696,171,0.0
conv_ai_ai_freeform_gpt54mini_llama4scout_F1_1775423947,ai_ai_freeform,12,1.634,306,0.0059
conv_ai_ai_freeform_gpt54mini_llama4scout_F1_1775423947,ai_ai_freeform,13,2.3669,169,0.003
conv_ai_ai_freeform_gpt54mini_llama4scout_F1_1775423947,ai_ai_freeform,14,2.0896,335,0.0337
conv_ai_ai_freeform_gpt54mini_llama4scout_F1_1775423947,ai_ai_freeform,15,1.5,200,0.0027
conv_ai_ai_freeform_gpt54mini_llama4scout_F1_1775423947,ai_ai_freeform,16,1.6026,312,0.0286
conv_ai_ai_freeform_gpt54mini_llama4scout_F1_1775423947,ai_ai_freeform,17,0.5714,175,0.0027
conv_ai_ai_freeform_gpt54mini_llama4scout_F1_1775423947,ai_ai_freeform,18,0.7692,260,0.0242
conv_ai_ai_freeform_gpt54mini_llama4scout_F1_1775423947,ai_ai_freeform,19,1.6129,186,0.0056
conv_ai_ai_freeform_gpt54mini_llama4scout_F1_1775423947,ai_ai_freeform,20,1.9108,314,0.0205
conv_ai_ai_freeform_gpt54mini_llama4scout_F2_1775423993,ai_ai_freeform,2,0.0,66,0.0
conv_ai_ai_freeform_gpt54mini_llama4scout_F2_1775423993,ai_ai_freeform,3,1.4925,67,0.0
conv_ai_ai_freeform_gpt54mini_llama4scout_F2_1775423993,ai_ai_freeform,4,1.2195,164,0.0135
conv_ai_ai_freeform_gpt54mini_llama4scout_F2_1775423993,ai_ai_freeform,5,3.7736,106,0.0
conv_ai_ai_freeform_gpt54mini_llama4scout_F2_1775423993,ai_ai_freeform,6,0.7782,257,0.0024
conv_ai_ai_freeform_gpt54mini_llama4scout_F2_1775423993,ai_ai_freeform,7,0.7143,140,0.0213
conv_ai_ai_freeform_gpt54mini_llama4scout_F2_1775423993,ai_ai_freeform,8,1.0753,279,0.0335
conv_ai_ai_freeform_gpt54mini_llama4scout_F2_1775423993,ai_ai_freeform,9,0.6849,146,0.0
conv_ai_ai_freeform_gpt54mini_llama4scout_F2_1775423993,ai_ai_freeform,10,0.7143,280,0.0149
conv_ai_ai_freeform_gpt54mini_llama4scout_F2_1775423993,ai_ai_freeform,11,0.6135,163,0.0099
conv_ai_ai_freeform_gpt54mini_llama4scout_F2_1775423993,ai_ai_freeform,12,2.0833,288,0.0185
conv_ai_ai_freeform_gpt54mini_llama4scout_F2_1775423993,ai_ai_freeform,13,2.4,125,0.0179
conv_ai_ai_freeform_gpt54mini_llama4scout_F2_1775423993,ai_ai_freeform,14,0.3906,256,0.0194
conv_ai_ai_freeform_gpt54mini_llama4scout_F2_1775423993,ai_ai_freeform,15,2.0833,144,0.0076
conv_ai_ai_freeform_gpt54mini_llama4scout_F2_1775423993,ai_ai_freeform,16,1.0169,295,0.0192
conv_ai_ai_freeform_gpt54mini_llama4scout_F2_1775423993,ai_ai_freeform,17,1.1834,169,0.0033
conv_ai_ai_freeform_gpt54mini_llama4scout_F2_1775423993,ai_ai_freeform,18,1.6447,304,0.0327
conv_ai_ai_freeform_gpt54mini_llama4scout_F2_1775423993,ai_ai_freeform,19,0.6173,162,0.0062
conv_ai_ai_freeform_gpt54mini_llama4scout_F2_1775423993,ai_ai_freeform,20,1.107,271,0.0167
conv_ai_ai_freeform_gpt54mini_llama4scout_F5_1775424038,ai_ai_freeform,2,0.0,44,0.0
conv_ai_ai_freeform_gpt54mini_llama4scout_F5_1775424038,ai_ai_freeform,3,2.6667,75,0.0
conv_ai_ai_freeform_gpt54mini_llama4scout_F5_1775424038,ai_ai_freeform,4,1.0101,99,0.0
conv_ai_ai_freeform_gpt54mini_llama4scout_F5_1775424038,ai_ai_freeform,5,2.3952,167,0.031
conv_ai_ai_freeform_gpt54mini_llama4scout_F5_1775424038,ai_ai_freeform,6,2.3669,169,0.044
conv_ai_ai_freeform_gpt54mini_llama4scout_F5_1775424038,ai_ai_freeform,7,1.1834,169,0.0062
conv_ai_ai_freeform_gpt54mini_llama4scout_F5_1775424038,ai_ai_freeform,8,0.9302,215,0.0475
conv_ai_ai_freeform_gpt54mini_llama4scout_F5_1775424038,ai_ai_freeform,9,1.0471,191,0.0205
conv_ai_ai_freeform_gpt54mini_llama4scout_F5_1775424038,ai_ai_freeform,10,2.0548,146,0.0233
conv_ai_ai_freeform_gpt54mini_llama4scout_F5_1775424038,ai_ai_freeform,11,1.8692,107,0.007
conv_ai_ai_freeform_gpt54mini_llama4scout_F5_1775424038,ai_ai_freeform,12,1.0989,91,0.0088
conv_ai_ai_freeform_gpt54mini_llama4scout_F5_1775424038,ai_ai_freeform,13,0.0,29,0.0
conv_ai_ai_freeform_gpt54mini_llama4scout_F5_1775424038,ai_ai_freeform,14,0.0,22,0.019
conv_ai_ai_freeform_gpt54mini_llama4scout_F5_1775424038,ai_ai_freeform,15,0.0,9,0.0
conv_ai_ai_freeform_gpt54mini_llama4scout_F5_1775424038,ai_ai_freeform,16,0.0,1,0.0
conv_ai_ai_freeform_gpt54mini_llama4scout_F5_1775424038,ai_ai_freeform,17,0.0,1,0.0
conv_ai_ai_freeform_gpt54mini_llama4scout_F5_1775424038,ai_ai_freeform,18,0.0,1,0.0
conv_ai_ai_freeform_gpt54mini_llama4scout_F5_1775424038,ai_ai_freeform,19,0.0,1,0.0
conv_ai_ai_freeform_gpt54mini_llama4scout_F5_1775424038,ai_ai_freeform,20,0.0,3,0.0
conv_ai_ai_freeform_persona_claudesonnet4_gemini25flash_F2_1775424633,ai_ai_freeform_persona,2,0.0,43,0.0
conv_ai_ai_freeform_persona_claudesonnet4_gemini25flash_F2_1775424633,ai_ai_freeform_persona,3,1.3699,73,0.0
conv_ai_ai_freeform_persona_claudesonnet4_gemini25flash_F2_1775424633,ai_ai_freeform_persona,4,0.0,75,0.0
conv_ai_ai_freeform_persona_claudesonnet4_gemini25flash_F2_1775424633,ai_ai_freeform_persona,5,1.9417,103,0.0059
conv_ai_ai_freeform_persona_claudesonnet4_gemini25flash_F2_1775424633,ai_ai_freeform_persona,6,2.4691,81,0.0066
conv_ai_ai_freeform_persona_claudesonnet4_gemini25flash_F2_1775424633,ai_ai_freeform_persona,7,0.0,112,0.0
conv_ai_ai_freeform_persona_claudesonnet4_gemini25flash_F2_1775424633,ai_ai_freeform_persona,8,0.0,102,0.0
conv_ai_ai_freeform_persona_claudesonnet4_gemini25flash_F2_1775424633,ai_ai_freeform_persona,9,0.0,126,0.0
conv_ai_ai_freeform_persona_claudesonnet4_gemini25flash_F2_1775424633,ai_ai_freeform_persona,10,0.0,86,0.0222
conv_ai_ai_freeform_persona_claudesonnet4_gemini25flash_F2_1775424633,ai_ai_freeform_persona,11,0.8065,124,0.0041
conv_ai_ai_freeform_persona_claudesonnet4_gemini25flash_F2_1775424633,ai_ai_freeform_persona,12,0.0,84,0.0
conv_ai_ai_freeform_persona_claudesonnet4_gemini25flash_F2_1775424633,ai_ai_freeform_persona,13,0.0,43,0.0
conv_ai_ai_freeform_persona_claudesonnet4_gemini25flash_F2_1775424633,ai_ai_freeform_persona,14,0.0,42,0.0
conv_ai_ai_freeform_persona_claudesonnet4_gemini25flash_F2_1775424633,ai_ai_freeform_persona,15,0.0,8,0.0
conv_ai_ai_freeform_persona_claudesonnet4_gemini25flash_F2_1775424633,ai_ai_freeform_persona,16,0.0,13,0.0
conv_ai_ai_freeform_persona_claudesonnet4_gemini25flash_F2_1775424633,ai_ai_freeform_persona,17,0.0,3,0.0
conv_ai_ai_freeform_persona_claudesonnet4_gemini25flash_F2_1775424633,ai_ai_freeform_persona,18,0.0,1,0.0
conv_ai_ai_freeform_persona_claudesonnet4_gemini25flash_F2_1775424633,ai_ai_freeform_persona,19,0.0,0,0.0
conv_ai_ai_freeform_persona_claudesonnet4_gemini25flash_F2_1775424633,ai_ai_freeform_persona,20,0.0,7,0.0
conv_ai_ai_freeform_persona_claudesonnet4_gemini25flash_F4_1775424748,ai_ai_freeform_persona,2,2.2222,45,0.0
conv_ai_ai_freeform_persona_claudesonnet4_gemini25flash_F4_1775424748,ai_ai_freeform_persona,3,0.0,61,0.0
conv_ai_ai_freeform_persona_claudesonnet4_gemini25flash_F4_1775424748,ai_ai_freeform_persona,4,1.0204,98,0.0
conv_ai_ai_freeform_persona_claudesonnet4_gemini25flash_F4_1775424748,ai_ai_freeform_persona,5,0.813,123,0.0
conv_ai_ai_freeform_persona_claudesonnet4_gemini25flash_F4_1775424748,ai_ai_freeform_persona,6,0.0,112,0.0
